Customer_ID,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,SeniorCitizen,Churn
C22521,21,2776,58296,Two year,Cash,Yes,0,Yes
C22522,28,2540,71120,One year,UPI,No,0,No
C22523,49,489,23961,One year,Credit Card,No,0,Yes
C22524,27,4228,114156,Two year,Net Banking,No,0,No
C22525,31,781,24211,Month-to-month,Credit Card,No,0,Yes
C22526,15,1319,19785,One year,UPI,No,0,Yes
C22527,8,4824,38592,One year,UPI,Yes,1,No
C22528,21,1629,34209,Two year,Net Banking,No,0,No
C22529,28,2875,80500,Month-to-month,UPI,No,1,No
C22530,41,4822,197702,Two year,Credit Card,Yes,0,No
C22531,11,3184,35024,Two year,Net Banking,Yes,0,Yes
C22532,12,3061,36732,One year,Net Banking,Yes,0,No
C22533,55,3196,175780,Two year,Cash,No,0,No
C22534,56,4217,236152,Two year,Net Banking,No,0,No
C22535,4,3615,14460,Two year,UPI,No,0,No
C22536,32,2425,77600,One year,Credit Card,No,0,No
C22537,38,969,36822,Month-to-month,UPI,No,0,No
C22538,59,810,47790,Two year,Net Banking,No,0,No
C22539,20,2048,40960,Month-to-month,UPI,Yes,0,No
C22540,8,4788,38304,Month-to-month,Net Banking,No,0,No
C22541,17,4334,73678,Two year,UPI,No,0,No
C22542,18,2422,43596,Month-to-month,Credit Card,Yes,0,No
C22543,53,1995,105735,Month-to-month,UPI,No,1,Yes
C22544,57,3462,197334,Month-to-month,Credit Card,No,1,No
C22545,8,1728,13824,Month-to-month,Credit Card,No,1,Yes
C22546,41,4647,190527,One year,Credit Card,Yes,0,No
C22547,40,1865,74600,Two year,Net Banking,No,0,No
C22548,41,3553,145673,One year,Credit Card,Yes,0,No
C22549,38,4634,176092,Two year,Net Banking,Yes,0,No
C22550,6,2267,13602,Two year,UPI,Yes,0,No
C22551,26,2910,75660,One year,Credit Card,No,0,No
C22552,30,344,10320,One year,Cash,No,0,Yes
C22553,14,2791,39074,Month-to-month,Credit Card,Yes,0,Yes
C22554,49,2016,98784,Two year,Cash,Yes,0,Yes
C22555,53,3362,178186,Month-to-month,Cash,No,0,No
C22556,1,3150,3150,Month-to-month,Credit Card,Yes,0,No
C22557,18,4713,84834,One year,Cash,No,0,No
C22558,18,2401,43218,One year,Net Banking,No,0,No
C22559,55,433,23815,Two year,Cash,No,0,Yes
C22560,11,3448,37928,Month-to-month,Cash,Yes,0,Yes
C22561,25,2884,72100,Month-to-month,Cash,No,0,No
C22562,9,1079,9711,Two year,UPI,Yes,0,No
C22563,43,3979,171097,Month-to-month,Credit Card,Yes,0,No
C22564,30,1114,33420,Two year,Cash,Yes,0,No
C22565,3,4911,14733,Two year,UPI,No,0,No
C22566,19,1384,26296,Two year,UPI,No,0,No
C22567,25,2923,73075,Month-to-month,Cash,Yes,0,No
C22568,1,3543,3543,Two year,UPI,Yes,1,No
C22569,1,4167,4167,One year,Cash,No,1,No
C22570,26,1288,33488,Two year,Credit Card,Yes,0,Yes
C22571,24,3249,77976,Month-to-month,Credit Card,Yes,0,Yes
C22572,7,4926,34482,Month-to-month,Net Banking,Yes,0,No
C22573,50,1463,73150,Month-to-month,Cash,Yes,0,No
C22574,30,1476,44280,One year,UPI,Yes,1,No
C22575,55,1039,57145,One year,Credit Card,No,1,No
C22576,45,2351,105795,Month-to-month,Credit Card,Yes,1,No
C22577,58,552,32016,Two year,Credit Card,Yes,0,No
C22578,41,2941,120581,Two year,UPI,No,0,No
C22579,42,3089,129738,Month-to-month,Net Banking,Yes,0,No
C22580,41,3863,158383,Two year,Credit Card,Yes,0,Yes
C22581,8,2799,22392,Month-to-month,Net Banking,Yes,1,No
C22582,58,2903,168374,Month-to-month,Net Banking,Yes,0,Yes
C22583,60,3176,190560,Month-to-month,Cash,Yes,0,No
C22584,12,2627,31524,Month-to-month,UPI,Yes,0,No
C22585,13,3483,45279,Two year,Net Banking,Yes,1,Yes
C22586,22,2317,50974,Month-to-month,UPI,Yes,0,No
C22587,57,1976,112632,One year,UPI,No,1,No
C22588,29,555,16095,Month-to-month,Credit Card,Yes,0,Yes
C22589,30,621,18630,Two year,Credit Card,Yes,0,No
C22590,35,773,27055,Two year,Credit Card,No,1,Yes
C22591,32,1174,37568,Two year,Net Banking,No,0,Yes
C22592,55,4090,224950,One year,UPI,No,0,No
C22593,13,910,11830,One year,UPI,No,0,No
C22594,45,1864,83880,Month-to-month,Cash,No,0,No
C22595,48,364,17472,One year,Cash,Yes,0,No
C22596,35,2382,83370,Month-to-month,UPI,No,1,No
C22597,28,4827,135156,Two year,Cash,Yes,1,No
C22598,56,3123,174888,Month-to-month,Cash,Yes,1,No
C22599,7,2628,18396,Month-to-month,Credit Card,No,0,No
C22600,38,309,11742,Month-to-month,Net Banking,No,0,No
C22601,5,1900,9500,Two year,Credit Card,Yes,0,Yes
C22602,34,4330,147220,Two year,Net Banking,No,0,No
C22603,14,2493,34902,One year,Net Banking,Yes,0,No
C22604,9,2850,25650,One year,Net Banking,No,1,No
C22605,1,1022,1022,Two year,UPI,Yes,0,No
C22606,56,2248,125888,Month-to-month,Credit Card,No,1,No
C22607,19,4702,89338,Month-to-month,Cash,No,0,No
C22608,45,480,21600,Two year,UPI,No,0,No
C22609,50,3757,187850,One year,UPI,Yes,0,Yes
C22610,1,3997,3997,Two year,Credit Card,No,0,No
C22611,26,1080,28080,One year,Net Banking,Yes,0,No
C22612,42,948,39816,Month-to-month,Cash,Yes,0,No
C22613,34,2939,99926,One year,UPI,Yes,0,No
C22614,15,4243,63645,Month-to-month,Cash,Yes,0,Yes
C22615,53,1224,64872,Month-to-month,UPI,No,0,No
C22616,8,2441,19528,Month-to-month,Cash,Yes,0,No
C22617,60,4923,295380,Month-to-month,Credit Card,No,0,No
C22618,13,1079,14027,One year,Net Banking,Yes,0,No
C22619,37,1313,48581,Two year,Cash,Yes,0,No
C22620,13,712,9256,One year,UPI,No,0,No
C22621,37,4193,155141,Two year,UPI,Yes,0,No
C22622,49,1992,97608,Month-to-month,Credit Card,No,0,No
C22623,50,2322,116100,One year,Cash,No,0,No
C22624,56,2704,151424,One year,UPI,No,0,No
C22625,38,1035,39330,Two year,UPI,Yes,0,Yes
C22626,28,4752,133056,Month-to-month,UPI,Yes,0,Yes
C22627,52,2681,139412,Month-to-month,Net Banking,No,0,Yes
C22628,10,1160,11600,Month-to-month,Net Banking,Yes,0,No
C22629,30,2983,89490,Month-to-month,Credit Card,No,0,Yes
C22630,58,1559,90422,Two year,Net Banking,No,0,No
C22631,12,613,7356,One year,Cash,Yes,0,No
C22632,51,1487,75837,Two year,Cash,Yes,0,No
C22633,30,1088,32640,Two year,Credit Card,No,0,Yes
C22634,49,1266,62034,One year,Credit Card,Yes,1,No
C22635,33,3878,127974,Month-to-month,Credit Card,Yes,0,No
C22636,21,397,8337,Two year,Net Banking,No,0,No
C22637,46,2078,95588,One year,Cash,Yes,0,Yes
C22638,30,4300,129000,One year,Net Banking,Yes,0,Yes
C22639,34,4809,163506,Two year,Net Banking,No,0,No
C22640,60,2133,127980,Two year,Cash,Yes,0,Yes
C22641,50,600,30000,One year,Cash,No,0,No
C22642,16,1996,31936,Two year,Net Banking,Yes,0,Yes
C22643,23,4859,111757,Month-to-month,Cash,Yes,1,Yes
C22644,55,3496,192280,Two year,Net Banking,Yes,0,No
C22645,48,1952,93696,Two year,Net Banking,Yes,0,Yes
C22646,25,1842,46050,Month-to-month,Cash,Yes,0,Yes
C22647,15,2033,30495,Two year,UPI,Yes,0,No
C22648,32,4138,132416,Month-to-month,Credit Card,No,0,No
C22649,38,1340,50920,One year,Net Banking,Yes,0,No
C22650,17,1532,26044,One year,UPI,Yes,0,No
C22651,3,2692,8076,Month-to-month,Cash,Yes,0,No
C22652,22,2393,52646,One year,Cash,No,0,No
C22653,33,2892,95436,One year,Credit Card,No,0,No
C22654,57,1330,75810,Two year,Credit Card,No,0,No
C22655,5,4058,20290,Month-to-month,UPI,No,0,Yes
C22656,41,4366,179006,One year,Credit Card,Yes,1,No
C22657,41,2968,121688,Two year,Cash,Yes,0,No
C22658,6,3799,22794,One year,UPI,Yes,0,No
C22659,7,2006,14042,Month-to-month,Net Banking,Yes,0,No
C22660,8,3054,24432,Month-to-month,Credit Card,No,0,No
C22661,49,4539,222411,Two year,UPI,No,0,No
C22662,49,2848,139552,Month-to-month,Net Banking,Yes,0,Yes
C22663,24,4296,103104,Month-to-month,Credit Card,Yes,1,No
C22664,53,1869,99057,Two year,UPI,No,0,No
C22665,55,3903,214665,One year,Credit Card,Yes,0,Yes
C22666,55,3348,184140,Two year,Net Banking,No,0,No
C22667,56,1716,96096,One year,UPI,Yes,0,Yes
C22668,21,1773,37233,Two year,UPI,Yes,0,Yes
C22669,50,3940,197000,One year,Cash,Yes,0,No
C22670,46,949,43654,Month-to-month,Cash,No,0,Yes
C22671,16,1023,16368,Month-to-month,Net Banking,Yes,0,No
C22672,5,1718,8590,Month-to-month,Net Banking,Yes,1,No
C22673,34,3887,132158,Two year,Credit Card,Yes,0,No
C22674,11,2623,28853,Two year,Cash,Yes,1,No
C22675,40,2404,96160,Month-to-month,Net Banking,No,0,No
C22676,2,1360,2720,Month-to-month,Credit Card,No,1,Yes
C22677,2,3274,6548,Two year,Net Banking,Yes,1,No
C22678,30,4101,123030,Two year,Net Banking,Yes,0,Yes
C22679,38,521,19798,One year,UPI,Yes,0,No
C22680,8,2899,23192,Month-to-month,UPI,No,0,No
C22681,53,539,28567,Month-to-month,Net Banking,Yes,0,No
C22682,31,3704,114824,Two year,Cash,No,0,No
C22683,27,2500,67500,Two year,UPI,Yes,1,No
C22684,7,3642,25494,Month-to-month,Net Banking,No,0,No
C22685,57,2292,130644,Month-to-month,Net Banking,Yes,0,No
C22686,12,1515,18180,One year,Net Banking,Yes,0,Yes
C22687,42,1688,70896,Month-to-month,Credit Card,Yes,0,No
C22688,4,2933,11732,Two year,UPI,No,0,Yes
C22689,37,3353,124061,One year,Net Banking,No,0,Yes
C22690,4,4467,17868,One year,Cash,Yes,0,Yes
C22691,58,4625,268250,One year,Cash,No,0,Yes
C22692,53,427,22631,Two year,Net Banking,No,1,No
C22693,46,4286,197156,Month-to-month,Credit Card,No,1,Yes
C22694,38,1214,46132,Two year,Cash,Yes,0,No
C22695,33,3035,100155,One year,UPI,Yes,0,No
C22696,11,747,8217,Two year,Net Banking,No,0,Yes
C22697,6,3947,23682,Month-to-month,Cash,No,0,No
C22698,34,724,24616,Two year,Net Banking,Yes,1,No
C22699,58,3764,218312,Month-to-month,UPI,Yes,0,No
C22700,43,1050,45150,Month-to-month,Credit Card,No,0,No
C22701,26,2928,76128,Two year,Net Banking,Yes,0,Yes
C22702,13,4838,62894,Two year,UPI,No,0,No
C22703,48,855,41040,Month-to-month,Net Banking,Yes,0,No
C22704,26,2299,59774,Month-to-month,Credit Card,No,1,No
C22705,8,520,4160,Month-to-month,Net Banking,No,0,No
C22706,41,4437,181917,Month-to-month,Credit Card,No,0,No
C22707,20,4316,86320,Month-to-month,Cash,No,0,No
C22708,36,3190,114840,Two year,Cash,No,0,No
C22709,32,3119,99808,One year,Cash,No,0,No
C22710,35,1693,59255,Month-to-month,Net Banking,No,0,No
C22711,42,4924,206808,Two year,Net Banking,Yes,0,No
C22712,57,4587,261459,Month-to-month,UPI,Yes,0,No
C22713,29,1771,51359,One year,Cash,No,0,No
C22714,53,3910,207230,One year,UPI,Yes,0,No
C22715,30,2221,66630,One year,Credit Card,No,1,No
C22716,56,2909,162904,One year,Cash,No,0,No
C22717,48,1032,49536,One year,UPI,No,0,No
C22718,43,2228,95804,One year,Credit Card,Yes,0,No
C22719,34,3441,116994,One year,UPI,Yes,0,No
C22720,37,1307,48359,Month-to-month,Credit Card,No,1,No
C22721,53,1008,53424,Two year,Net Banking,No,1,No
C22722,14,3444,48216,One year,Net Banking,Yes,0,No
C22723,6,1302,7812,Two year,UPI,No,0,Yes
C22724,55,4988,274340,Two year,Cash,No,0,Yes
C22725,36,4440,159840,One year,Cash,Yes,0,No
C22726,27,957,25839,Month-to-month,Credit Card,No,0,No
C22727,58,2814,163212,Month-to-month,Net Banking,Yes,0,No
C22728,16,3528,56448,One year,Credit Card,No,0,Yes
C22729,19,997,18943,Two year,UPI,Yes,0,No
C22730,31,3612,111972,One year,UPI,Yes,1,No
C22731,27,987,26649,One year,UPI,Yes,0,No
C22732,36,3412,122832,One year,Net Banking,Yes,0,No
C22733,10,1052,10520,One year,Credit Card,No,1,No
C22734,28,638,17864,Two year,Cash,No,0,No
C22735,46,4990,229540,One year,Cash,Yes,0,No
C22736,15,2014,30210,Two year,UPI,Yes,0,Yes
C22737,48,1219,58512,Month-to-month,UPI,Yes,0,No
C22738,7,3162,22134,Month-to-month,Cash,Yes,1,No
C22739,15,3211,48165,Two year,UPI,No,1,No
C22740,60,1776,106560,Month-to-month,Net Banking,Yes,0,No
C22741,13,1628,21164,Month-to-month,Cash,No,0,No
C22742,5,4030,20150,One year,UPI,No,1,No
C22743,23,2061,47403,Month-to-month,UPI,Yes,0,Yes
C22744,30,4309,129270,Month-to-month,Credit Card,Yes,0,No
C22745,27,4972,134244,Month-to-month,Cash,No,0,No
C22746,15,4688,70320,One year,Credit Card,Yes,0,No
C22747,20,1326,26520,One year,Credit Card,No,1,No
C22748,20,2946,58920,One year,Net Banking,No,1,No
C22749,22,2164,47608,Two year,Credit Card,No,1,No
C22750,3,3481,10443,One year,Credit Card,Yes,0,No
C22751,36,3175,114300,Month-to-month,UPI,No,0,No
C22752,32,4273,136736,Month-to-month,UPI,Yes,0,No
C22753,48,3059,146832,Two year,Credit Card,No,0,Yes
C22754,44,4542,199848,Month-to-month,Cash,No,0,Yes
C22755,30,2829,84870,One year,UPI,Yes,0,No
C22756,12,2305,27660,One year,Net Banking,No,0,No
C22757,13,1035,13455,Month-to-month,Cash,Yes,1,Yes
C22758,36,3449,124164,One year,UPI,No,1,No
C22759,23,2645,60835,Month-to-month,Cash,No,1,No
C22760,35,1273,44555,One year,Net Banking,No,0,Yes
C22761,41,1223,50143,One year,Net Banking,Yes,0,Yes
C22762,26,4000,104000,Month-to-month,Cash,Yes,1,No
C22763,20,4891,97820,Two year,Net Banking,Yes,0,No
C22764,53,4699,249047,One year,Net Banking,Yes,0,Yes
C22765,51,2964,151164,One year,Cash,No,1,No
C22766,45,1508,67860,Two year,Net Banking,No,1,No
C22767,3,315,945,One year,Net Banking,Yes,0,Yes
C22768,59,3172,187148,Month-to-month,Credit Card,No,0,Yes
C22769,50,1037,51850,Two year,Cash,Yes,0,No
C22770,12,854,10248,Two year,UPI,No,0,No
C22771,42,1202,50484,Month-to-month,UPI,No,1,No
C22772,33,4759,157047,Two year,Credit Card,Yes,0,No
C22773,33,1744,57552,Month-to-month,UPI,Yes,0,Yes
C22774,10,2226,22260,Month-to-month,Credit Card,No,1,No
C22775,43,4125,177375,Month-to-month,Cash,Yes,0,No
C22776,49,1443,70707,Two year,Net Banking,Yes,0,No
C22777,60,891,53460,One year,UPI,Yes,0,No
C22778,23,4618,106214,Month-to-month,Credit Card,No,0,No
C22779,36,3547,127692,One year,UPI,Yes,0,No
C22780,42,1030,43260,One year,Cash,No,0,No
C22781,6,4430,26580,One year,UPI,No,0,No
C22782,2,1249,2498,One year,Net Banking,No,1,No
C22783,30,997,29910,Two year,Credit Card,Yes,0,No
C22784,10,2704,27040,Two year,Credit Card,No,1,No
C22785,34,2746,93364,Month-to-month,Net Banking,No,0,No
C22786,14,3179,44506,Month-to-month,Credit Card,Yes,1,Yes
C22787,60,1396,83760,One year,Net Banking,Yes,0,Yes
C22788,46,1302,59892,Month-to-month,Cash,Yes,0,Yes
C22789,42,1197,50274,Month-to-month,Net Banking,No,1,No
C22790,8,1089,8712,Two year,Cash,Yes,0,No
C22791,18,3786,68148,Month-to-month,UPI,No,1,Yes
C22792,54,4905,264870,One year,Credit Card,Yes,0,No
C22793,35,3771,131985,Month-to-month,UPI,No,1,No
C22794,35,768,26880,Month-to-month,Cash,Yes,1,No
C22795,23,3774,86802,One year,UPI,No,0,Yes
C22796,7,333,2331,Two year,Credit Card,No,1,Yes
C22797,14,3884,54376,One year,Cash,No,0,Yes
C22798,51,644,32844,Month-to-month,Net Banking,Yes,0,Yes
C22799,59,4199,247741,One year,Net Banking,Yes,0,No
C22800,29,2762,80098,Two year,Credit Card,No,1,No
C22801,45,1575,70875,Month-to-month,Credit Card,No,0,No
C22802,21,2843,59703,One year,Net Banking,Yes,0,No
C22803,31,408,12648,Month-to-month,Cash,No,0,No
C22804,36,3690,132840,Month-to-month,Net Banking,Yes,1,No
C22805,2,1509,3018,Two year,Cash,No,0,No
C22806,3,1381,4143,Two year,Net Banking,Yes,0,Yes
C22807,44,3776,166144,One year,Net Banking,No,0,Yes
C22808,40,1451,58040,One year,Net Banking,Yes,0,No
C22809,1,1884,1884,Two year,Credit Card,Yes,0,No
C22810,56,3117,174552,One year,Cash,Yes,0,Yes
C22811,60,607,36420,One year,Net Banking,Yes,0,Yes
C22812,40,2471,98840,Two year,UPI,Yes,1,No
C22813,10,2523,25230,One year,Cash,Yes,0,No
C22814,25,1108,27700,Month-to-month,Net Banking,Yes,0,Yes
C22815,5,3369,16845,Month-to-month,Credit Card,Yes,0,No
C22816,2,1389,2778,One year,Net Banking,No,0,No
C22817,1,4383,4383,One year,UPI,No,1,Yes
C22818,29,2266,65714,One year,Cash,Yes,0,Yes
C22819,5,439,2195,One year,UPI,No,1,No
C22820,29,3267,94743,Two year,UPI,No,0,No
C22821,49,2577,126273,Two year,Credit Card,No,1,No
C22822,36,1496,53856,Month-to-month,Net Banking,Yes,0,Yes
C22823,39,4638,180882,Two year,UPI,Yes,1,No
C22824,46,2750,126500,Two year,Credit Card,Yes,0,No
C22825,35,902,31570,Month-to-month,Net Banking,No,0,Yes
C22826,12,4993,59916,Two year,Net Banking,No,0,No
C22827,24,1570,37680,Two year,Cash,No,1,Yes
C22828,47,3508,164876,Two year,Cash,Yes,1,No
C22829,1,2810,2810,Two year,Cash,Yes,0,Yes
C22830,7,3172,22204,Month-to-month,Cash,No,1,Yes
C22831,38,3616,137408,Month-to-month,Credit Card,No,1,No
C22832,55,2751,151305,Two year,Credit Card,Yes,1,No
C22833,2,4355,8710,One year,UPI,No,1,No
C22834,42,4919,206598,One year,UPI,No,0,No
C22835,43,2119,91117,Two year,Net Banking,No,0,No
C22836,56,1942,108752,Two year,UPI,Yes,0,No
C22837,38,494,18772,Month-to-month,UPI,Yes,1,Yes
C22838,27,2665,71955,One year,Net Banking,Yes,0,No
C22839,37,3718,137566,Month-to-month,Cash,No,0,No
C22840,42,2065,86730,One year,Cash,Yes,1,Yes
C22841,16,3881,62096,Month-to-month,UPI,Yes,0,Yes
C22842,51,972,49572,One year,Cash,No,0,No
C22843,8,2043,16344,Month-to-month,Credit Card,Yes,0,No
C22844,10,4343,43430,One year,Cash,Yes,0,Yes
C22845,34,1077,36618,Two year,Cash,Yes,0,Yes
C22846,48,1321,63408,Two year,Credit Card,Yes,0,No
C22847,50,549,27450,Month-to-month,Cash,Yes,0,No
C22848,51,3770,192270,One year,Net Banking,Yes,1,No
C22849,49,4765,233485,Two year,Cash,Yes,1,Yes
C22850,54,1513,81702,Month-to-month,Net Banking,Yes,1,Yes
C22851,5,626,3130,Month-to-month,Net Banking,Yes,0,No
C22852,17,4919,83623,One year,Net Banking,Yes,0,No
C22853,1,2052,2052,Month-to-month,Credit Card,No,0,No
C22854,2,567,1134,Two year,Cash,Yes,1,Yes
C22855,36,3694,132984,Month-to-month,UPI,Yes,1,No
C22856,16,3781,60496,Two year,Cash,Yes,0,No
C22857,56,2383,133448,Two year,Cash,Yes,0,Yes
C22858,42,2922,122724,Month-to-month,UPI,No,0,No
C22859,32,2662,85184,Month-to-month,Credit Card,Yes,0,Yes
C22860,12,3861,46332,Two year,UPI,No,0,No
C22861,34,443,15062,Month-to-month,Credit Card,Yes,1,No
C22862,28,1882,52696,One year,Credit Card,Yes,0,No
C22863,58,3105,180090,One year,Cash,Yes,1,Yes
C22864,26,4502,117052,Two year,UPI,No,0,Yes
C22865,33,1715,56595,Month-to-month,UPI,No,0,No
C22866,34,2171,73814,Month-to-month,Net Banking,Yes,0,No
C22867,2,3423,6846,Two year,UPI,No,0,No
C22868,1,3602,3602,One year,UPI,No,0,No
C22869,30,4759,142770,One year,Cash,No,1,Yes
C22870,41,2814,115374,Two year,Cash,Yes,1,No
C22871,34,587,19958,Month-to-month,UPI,No,0,No
C22872,45,1535,69075,Month-to-month,UPI,No,0,Yes
C22873,40,720,28800,Two year,Cash,No,0,Yes
C22874,1,4170,4170,Two year,Credit Card,No,0,No
C22875,54,805,43470,Month-to-month,Credit Card,No,0,No
C22876,54,3333,179982,One year,Net Banking,No,0,No
C22877,44,1897,83468,Month-to-month,Cash,Yes,0,No
C22878,32,1846,59072,One year,UPI,No,0,No
C22879,2,4531,9062,Month-to-month,Credit Card,Yes,0,No
C22880,51,2183,111333,One year,Credit Card,Yes,0,Yes
C22881,29,857,24853,Two year,Net Banking,No,0,No
C22882,39,383,14937,One year,Cash,No,0,No
C22883,32,453,14496,Two year,UPI,Yes,1,No
C22884,46,1348,62008,Month-to-month,UPI,Yes,1,No
C22885,16,4542,72672,Month-to-month,Credit Card,No,0,No
C22886,34,4131,140454,Two year,Cash,No,0,Yes
C22887,28,2774,77672,Two year,Credit Card,Yes,0,Yes
C22888,45,4721,212445,Two year,Net Banking,Yes,0,No
C22889,38,4829,183502,One year,Credit Card,Yes,0,No
C22890,10,3176,31760,Two year,Credit Card,Yes,0,No
C22891,16,2969,47504,One year,UPI,Yes,0,Yes
C22892,6,960,5760,Month-to-month,Credit Card,Yes,1,Yes
C22893,37,2694,99678,Month-to-month,Cash,No,1,No
C22894,52,3663,190476,Two year,Credit Card,No,1,No
C22895,15,1004,15060,Month-to-month,Cash,No,0,No
C22896,41,2722,111602,Month-to-month,Cash,Yes,0,Yes
C22897,9,4010,36090,One year,Cash,Yes,0,No
C22898,6,1989,11934,Two year,Cash,No,1,No
C22899,33,1677,55341,One year,UPI,Yes,1,No
C22900,29,2963,85927,Two year,UPI,Yes,0,No
C22901,8,4240,33920,One year,Net Banking,No,0,No
C22902,16,2223,35568,Two year,Net Banking,Yes,0,Yes
C22903,40,4828,193120,Month-to-month,Cash,No,0,No
C22904,30,1397,41910,One year,Net Banking,No,0,No
C22905,44,4360,191840,Month-to-month,Cash,No,0,No
C22906,15,1608,24120,Two year,Credit Card,No,0,No
C22907,36,4235,152460,One year,Net Banking,No,0,No
C22908,48,851,40848,One year,Net Banking,No,0,No
C22909,21,1486,31206,Two year,UPI,Yes,0,No
C22910,56,2717,152152,One year,Cash,Yes,0,No
C22911,60,577,34620,Two year,UPI,No,1,No
C22912,46,1549,71254,One year,Net Banking,Yes,0,No
C22913,21,3032,63672,One year,UPI,No,0,No
C22914,7,3327,23289,Month-to-month,Cash,Yes,0,No
C22915,10,604,6040,One year,Cash,Yes,1,No
C22916,28,2033,56924,One year,Net Banking,No,0,No
C22917,17,3375,57375,Two year,UPI,No,1,No
C22918,39,3963,154557,One year,UPI,Yes,0,No
C22919,51,3129,159579,Month-to-month,UPI,No,0,No
C22920,46,1936,89056,Two year,UPI,Yes,0,No
C22921,41,839,34399,Month-to-month,Credit Card,No,0,No
C22922,40,4645,185800,One year,Credit Card,No,0,No
C22923,59,4820,284380,One year,Cash,No,0,No
C22924,17,2891,49147,Month-to-month,Credit Card,Yes,0,No
C22925,19,4988,94772,One year,Credit Card,No,0,No
C22926,23,3025,69575,Month-to-month,Credit Card,No,0,No
C22927,22,4250,93500,Two year,Credit Card,No,0,No
C22928,6,2705,16230,One year,Credit Card,Yes,0,No
C22929,46,3833,176318,One year,Credit Card,Yes,0,Yes
C22930,22,4149,91278,Month-to-month,Credit Card,Yes,0,No
C22931,4,1492,5968,Two year,Credit Card,Yes,1,No
C22932,49,4482,219618,Two year,Net Banking,Yes,0,No
C22933,8,1355,10840,Month-to-month,Cash,No,0,No
C22934,16,1834,29344,Month-to-month,Cash,No,1,No
C22935,6,4462,26772,Month-to-month,Cash,Yes,0,No
C22936,31,3104,96224,Two year,Credit Card,Yes,1,No
C22937,59,4535,267565,Month-to-month,Credit Card,No,0,No
C22938,18,1548,27864,One year,Net Banking,No,0,Yes
C22939,14,1138,15932,Month-to-month,Net Banking,No,0,No
C22940,27,4024,108648,One year,Cash,Yes,0,No
C22941,14,2033,28462,Month-to-month,UPI,No,0,No
C22942,37,802,29674,Two year,Net Banking,No,0,No
C22943,45,3991,179595,One year,Credit Card,No,1,No
C22944,1,4706,4706,Month-to-month,Net Banking,No,0,No
C22945,16,3972,63552,Month-to-month,Credit Card,No,1,Yes
C22946,33,1795,59235,Two year,Cash,No,0,Yes
C22947,18,4899,88182,Two year,Credit Card,Yes,0,No
C22948,43,3338,143534,Month-to-month,Net Banking,No,0,No
C22949,15,4794,71910,Month-to-month,UPI,No,0,No
C22950,22,4761,104742,Month-to-month,UPI,No,0,No
C22951,27,3354,90558,One year,Net Banking,No,0,No
C22952,13,305,3965,Month-to-month,Cash,Yes,0,Yes
C22953,7,4211,29477,Month-to-month,Cash,Yes,0,No
C22954,60,994,59640,Two year,Credit Card,Yes,0,No
C22955,56,2077,116312,Month-to-month,Net Banking,Yes,0,No
C22956,27,1376,37152,Month-to-month,Cash,No,0,No
C22957,56,2865,160440,Month-to-month,Credit Card,Yes,0,No
C22958,31,650,20150,One year,UPI,No,1,No
